,entropy_raw,entropy_reduction,effective_entropy,reliability,ber,stability_param,voltage_ratio,temperature,storage_pattern,ecc_type,ecc_kwargs,aging_cycles,ecc_str,variation_type
67,0.985687679358613,0.3125,0.673187679358613,0.80859375,0.19140625,,1.0,0,optimized,BCH,{'t': 5},200,BCH(t=5),environment
68,1.0,0.0,1.0,0.7971874999999999,0.2028125,,1.0,25,static,None,{},200,None,environment
69,1.0,0.0625,0.9375,0.82609375,0.17390625,,1.0,25,static,Hamming,{},200,Hamming,environment
70,0.9992954443621549,0.125,0.8742954443621549,0.7946875,0.2053125,,1.0,25,static,BCH,{'t': 2},200,BCH(t=2),environment
71,0.9992954443621549,0.3125,0.6867954443621549,0.8071875,0.1928125,,1.0,25,static,BCH,{'t': 5},200,BCH(t=5),environment
72,0.9913533102170101,0.0,0.9913533102170101,0.82203125,0.17796875,,1.0,25,random,None,{},200,None,environment
73,0.9992954443621549,0.0625,0.9367954443621549,0.84328125,0.15671875,,1.0,25,random,Hamming,{},200,Hamming,environment
74,0.9984144269374469,0.125,0.8734144269374469,0.8234375,0.1765625,,1.0,25,random,BCH,{'t': 2},200,BCH(t=2),environment
75,0.9785844853199951,0.3125,0.6660844853199951,0.7875,0.2125,,1.0,25,random,BCH,{'t': 5},200,BCH(t=5),environment
76,0.9936507116910404,0.0,0.9936507116910404,0.8328125,0.1671875,,1.0,25,optimized,None,{},200,None,environment
77,0.9886994082884974,0.0625,0.9261994082884974,0.84328125,0.15671875,,1.0,25,optimized,Hamming,{},200,Hamming,environment
78,0.9955927544527945,0.125,0.8705927544527945,0.79890625,0.20109375,,1.0,25,optimized,BCH,{'t': 2},200,BCH(t=2),environment
79,0.9984144269374469,0.3125,0.6859144269374469,0.729375,0.270625,,1.0,25,optimized,BCH,{'t': 5},200,BCH(t=5),environment
80,0.9913533102170101,0.0,0.9913533102170101,0.7553125,0.2446875,,1.0,85,static,None,{},200,None,environment
